"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1279",8.25483291775537e-11,2.16459929423444,0.367,0.384,2.7685058639568e-06,"13-Mast Cell","DNAJB9"
"1280",8.94968254206413e-11,0.999790573803278,0.352,0.719,3.00154453095747e-06,"13-Mast Cell","MORF4L1"
"1281",1.5982582315056e-10,2.09765604041868,0.409,0.465,5.36023845682348e-06,"13-Mast Cell","JUND"
"1282",4.03784785729808e-10,1.22414227293967,0.226,0.435,1.35421341438063e-05,"13-Mast Cell","TSC22D3"
"1283",4.14958621232502e-10,1.22463319406378,0.199,0.389,1.39168822388957e-05,"13-Mast Cell","ASAH1"
"1284",8.57404093120109e-09,1.11376534975597,0.307,0.591,0.000287556184750622,"13-Mast Cell","SARAF"
"1285",5.01961275967527e-08,1.0341347486303,0.142,0.269,0.00168347772733989,"13-Mast Cell","PDCL3"
"1286",6.384296422192e-08,1.11419851961484,0.142,0.268,0.00214116533407475,"13-Mast Cell","NDEL1"
"1287",2.67832574301346e-07,1.36917145864946,0.197,0.358,0.00898256887691855,"13-Mast Cell","COX17"
"1288",1.22193618972791e-05,0.929322746175975,0.164,0.275,0.409812959310946,"13-Mast Cell","ITM2A"
"1289",4.14172717856339e-05,1.05155767764516,0.375,0.689,1,"13-Mast Cell","HSPA5"
"1290",5.64066017004972e-05,1.42812139586098,0.332,0.608,1,"13-Mast Cell","DAD1"
"1291",6.17262290045927e-05,1.22931669232458,0.186,0.311,1,"13-Mast Cell","DUSP14"
"1292",6.76748702577842e-05,1.89945072056508,0.255,0.252,1,"13-Mast Cell","SERPINB1"
"1293",0.000862969581367814,1.37106451927687,0.33,0.552,1,"13-Mast Cell","ID2"
"1294",0.00104675741902014,1.20348145317349,0.485,0.722,1,"13-Mast Cell","CD44"
"1295",0.00147035105961096,1.75833020290969,0.338,0.595,1,"13-Mast Cell","PRNP"
"1296",0.00182299989489756,1.72639510317641,0.363,0.441,1,"13-Mast Cell","DDIT4"
"1297",0.00194335125228951,1.30282969805038,0.168,0.261,1,"13-Mast Cell","CD82"
"1298",0.00226445183814754,1.68311248751068,0.201,0.314,1,"13-Mast Cell","SYAP1"
"1299",0.00261711953568159,1.47465824514901,0.272,0.285,1,"13-Mast Cell","PLAUR"
"1300",0.00369986710201982,1.80040851743024,0.361,0.469,1,"13-Mast Cell","CAPG"
"1301",0,6.18827011587075,0.893,0.035,0,"14-Smooth Muscle Cell","DES"
"1302",0,5.78383512754963,0.884,0.041,0,"14-Smooth Muscle Cell","ACTG2"
"1303",0,5.06757977158098,0.975,0.237,0,"14-Smooth Muscle Cell","TPM2"
"1304",0,5.00985148356794,0.882,0.143,0,"14-Smooth Muscle Cell","MYLK"
"1305",0,4.93511675144953,0.83,0.011,0,"14-Smooth Muscle Cell","PCP4"
"1306",0,4.64383307609663,0.876,0.04,0,"14-Smooth Muscle Cell","CNN1"
"1307",0,4.63555627309916,0.894,0.066,0,"14-Smooth Muscle Cell","MYH11"
"1308",0,4.62308824480966,0.981,0.247,0,"14-Smooth Muscle Cell","TAGLN"
"1309",0,4.56768288172026,0.973,0.2,0,"14-Smooth Muscle Cell","ACTA2"
"1310",0,4.36246158345349,0.968,0.345,0,"14-Smooth Muscle Cell","MYL9"
"1311",0,3.95317344673859,0.887,0.285,0,"14-Smooth Muscle Cell","CSRP1"
"1312",0,3.92000045019034,0.895,0.342,0,"14-Smooth Muscle Cell","TPM1"
"1313",0,3.81895488702529,0.646,0.005,0,"14-Smooth Muscle Cell","ACTA1"
"1314",0,3.67367040831506,0.842,0.093,0,"14-Smooth Muscle Cell","PPP1R14A"
"1315",0,3.60038830978515,0.792,0.125,0,"14-Smooth Muscle Cell","SYNPO2"
"1316",0,3.41683897421981,0.887,0.404,0,"14-Smooth Muscle Cell","FLNA"
"1317",0,3.15434824292657,0.795,0.166,0,"14-Smooth Muscle Cell","PDLIM7"
"1318",0,3.07430020278619,0.438,0.007,0,"14-Smooth Muscle Cell","ACTC1"
"1319",0,3.02190652201361,0.778,0.261,0,"14-Smooth Muscle Cell","LPP"
"1320",0,2.9809869865962,0.796,0.286,0,"14-Smooth Muscle Cell","SMTN"
"1321",0,2.96445806920436,0.773,0.046,0,"14-Smooth Muscle Cell","PLN"
"1322",0,2.9271509933793,0.881,0.511,0,"14-Smooth Muscle Cell","CALD1"
"1323",0,2.75939818111174,0.814,0.275,0,"14-Smooth Muscle Cell","FHL1"
"1324",0,2.71080735532485,0.7,0.216,0,"14-Smooth Muscle Cell","SLMAP"
"1325",0,2.59451224061301,0.701,0.068,0,"14-Smooth Muscle Cell","RAMP1"
"1326",0,2.55702986012491,0.657,0.023,0,"14-Smooth Muscle Cell","ITGA8"
"1327",0,2.54441702297264,0.704,0.096,0,"14-Smooth Muscle Cell","PPP1R12B"
"1328",0,2.51875742237746,0.777,0.337,0,"14-Smooth Muscle Cell","ACTN1"
"1329",0,2.51758332267315,0.677,0.11,0,"14-Smooth Muscle Cell","CFL2"
"1330",0,2.50448258934347,0.577,0.022,0,"14-Smooth Muscle Cell","SYNM"
"1331",0,2.48301281327647,0.71,0.071,0,"14-Smooth Muscle Cell","LMOD1"
"1332",0,2.39542654108304,0.673,0.053,0,"14-Smooth Muscle Cell","PDLIM3"
"1333",0,2.36837624651355,0.614,0.05,0,"14-Smooth Muscle Cell","CARMN"
"1334",0,2.36591705351438,0.667,0.085,0,"14-Smooth Muscle Cell","NEXN"
"1335",0,2.35453522912152,0.977,0.967,0,"14-Smooth Muscle Cell","ACTB"
"1336",0,2.3452793949254,0.619,0.073,0,"14-Smooth Muscle Cell","SORBS2"
"1337",0,2.34454398817908,0.91,0.816,0,"14-Smooth Muscle Cell","DSTN"
"1338",0,2.27954690097833,0.543,0.015,0,"14-Smooth Muscle Cell","SCRG1"
"1339",0,2.23377682874898,0.54,0.024,0,"14-Smooth Muscle Cell","ALDH1B1"
"1340",0,2.16314813783428,0.534,0.018,0,"14-Smooth Muscle Cell","FLNC"
"1341",0,2.14452688093478,0.669,0.219,0,"14-Smooth Muscle Cell","SVIL"
"1342",0,2.13382595753231,0.629,0.186,0,"14-Smooth Muscle Cell","FILIP1L"
"1343",0,2.05088686068891,0.614,0.049,0,"14-Smooth Muscle Cell","KCNMB1"
"1344",0,2.02459081369047,0.812,0.217,0,"14-Smooth Muscle Cell","MFAP4"
"1345",0,2.01275424957845,0.647,0.138,0,"14-Smooth Muscle Cell","TNS1"
"1346",0,1.99007441559339,0.572,0.051,0,"14-Smooth Muscle Cell","SORBS1"
"1347",0,1.97459717791351,0.562,0.039,0,"14-Smooth Muscle Cell","WFDC1"
"1348",0,1.94669268579561,0.513,0.026,0,"14-Smooth Muscle Cell","SPEG"
"1349",0,1.92430787379239,0.657,0.187,0,"14-Smooth Muscle Cell","TGFB1I1"
"1350",0,1.90364533427408,0.523,0.047,0,"14-Smooth Muscle Cell","BAG2"
"1351",0,1.87487714762497,0.678,0.198,0,"14-Smooth Muscle Cell","FN1"
"1352",0,1.86581311538266,0.59,0.12,0,"14-Smooth Muscle Cell","RBPMS"
"1353",0,1.84054882800535,0.53,0.023,0,"14-Smooth Muscle Cell","CASQ2"
"1354",0,1.83601326877215,0.853,0.268,0,"14-Smooth Muscle Cell","SPARCL1"
"1355",0,1.82121748809668,0.397,0.005,0,"14-Smooth Muscle Cell","P2RX1"
"1356",0,1.80471042537937,0.512,0.017,0,"14-Smooth Muscle Cell","PRUNE2"
"1357",0,1.77100101899305,0.6,0.115,0,"14-Smooth Muscle Cell","MSRB3"
"1358",0,1.76220695776458,0.558,0.062,0,"14-Smooth Muscle Cell","RASL12"
"1359",0,1.75376880709536,0.576,0.125,0,"14-Smooth Muscle Cell","KANK2"
"1360",0,1.753357132772,0.59,0.137,0,"14-Smooth Muscle Cell","SLC25A4"
"1361",0,1.69011498471664,0.513,0.049,0,"14-Smooth Muscle Cell","MRVI1"
"1362",0,1.67778746546799,0.555,0.097,0,"14-Smooth Muscle Cell","CPM"
"1363",0,1.64768339612215,0.523,0.086,0,"14-Smooth Muscle Cell","TMEM47"
"1364",0,1.58851801748633,0.486,0.038,0,"14-Smooth Muscle Cell","TTLL7"
"1365",0,1.54179761130442,0.432,0.049,0,"14-Smooth Muscle Cell","MBNL1-AS1"
"1366",0,1.51894767068899,0.455,0.058,0,"14-Smooth Muscle Cell","RAB23"
"1367",0,1.51307758819888,0.469,0.052,0,"14-Smooth Muscle Cell","CPED1"
"1368",0,1.49191506529976,0.45,0.034,0,"14-Smooth Muscle Cell","HACD1"
"1369",0,1.49173091649186,0.425,0.01,0,"14-Smooth Muscle Cell","MYOCD"
"1370",0,1.47234851890353,0.431,0.04,0,"14-Smooth Muscle Cell","FILIP1"
"1371",0,1.44920516339188,0.51,0.069,0,"14-Smooth Muscle Cell","SGCA"
"1372",0,1.43905331892491,0.347,0.032,0,"14-Smooth Muscle Cell","WFDC2"
"1373",0,1.40259568774389,0.359,0.003,0,"14-Smooth Muscle Cell","PNCK"
"1374",0,1.39567762606425,0.444,0.005,0,"14-Smooth Muscle Cell","HSD17B6"
"1375",5.1694103295651e-306,2.26635215748264,0.703,0.272,1.73371683632954e-301,"14-Smooth Muscle Cell","PALLD"
"1376",1.98243936393461e-291,1.44709738295597,0.515,0.115,6.6487051387639e-287,"14-Smooth Muscle Cell","MCAM"
"1377",1.38867576965371e-289,1.78821660194139,0.581,0.161,4.65734079626461e-285,"14-Smooth Muscle Cell","NRN1"
"1378",3.53594516023028e-286,2.02314625626392,0.823,0.387,1.18588528783803e-281,"14-Smooth Muscle Cell","SELENOM"
"1379",5.23615869194566e-277,1.6484098692178,0.926,0.94,1.75610290210474e-272,"14-Smooth Muscle Cell","MYL6"
"1380",2.77119426199305e-271,1.49769777588038,0.545,0.15,9.29403131587229e-267,"14-Smooth Muscle Cell","FERMT2"
"1381",1.78652466005057e-268,1.48648634238131,0.563,0.149,5.9916464048776e-264,"14-Smooth Muscle Cell","COL4A2"
"1382",2.20334051948511e-266,1.47430455945838,0.546,0.149,7.38956343424915e-262,"14-Smooth Muscle Cell","ITM2C"
"1383",1.96370680671533e-257,2.06524356607882,0.862,0.779,6.58587988836189e-253,"14-Smooth Muscle Cell","NDUFA4"
"1384",7.08875008422425e-247,2.07193078145796,0.704,0.336,2.37742500324713e-242,"14-Smooth Muscle Cell","ILK"
"1385",2.14348711207675e-233,1.41281588306979,0.442,0.111,7.188827076483e-229,"14-Smooth Muscle Cell","PYGB"
"1386",7.24968092888765e-233,2.12292694653697,0.79,0.513,2.43139798993034e-228,"14-Smooth Muscle Cell","ITGB1"
"1387",9.89632346274407e-228,1.44301748969943,0.412,0.09,3.31902896293511e-223,"14-Smooth Muscle Cell","TNC"
"1388",2.42494013555324e-225,1.99703833161723,0.752,0.424,8.13276422661846e-221,"14-Smooth Muscle Cell","CD151"
"1389",1.48641631987579e-210,2.09878541583375,0.751,0.46,4.98514305359941e-206,"14-Smooth Muscle Cell","CKB"
"1390",2.01266265789916e-180,1.73115057147408,0.69,0.39,6.75006802206219e-176,"14-Smooth Muscle Cell","PPP1R12A"
"1391",3.43684292353075e-180,1.52957393574585,0.584,0.251,1.15264837969374e-175,"14-Smooth Muscle Cell","CLIC4"
"1392",1.95947657651627e-172,1.59084211888517,0.745,0.441,6.57169254232028e-168,"14-Smooth Muscle Cell","CRYAB"
"1393",7.5113444276597e-171,1.6895835829267,0.754,0.557,2.51915469414851e-166,"14-Smooth Muscle Cell","SH3BGRL"
"1394",2.79882993004387e-167,1.43690257022071,0.695,0.343,9.38671581938114e-163,"14-Smooth Muscle Cell","CAVIN3"
"1395",2.55139522744042e-161,1.56150040399623,0.702,0.375,8.55686931378967e-157,"14-Smooth Muscle Cell","MFGE8"
"1396",1.38581344279719e-158,1.61850177707322,0.729,0.475,4.6477411244532e-154,"14-Smooth Muscle Cell","GAS6"
"1397",4.76262042932749e-157,1.47555542213054,0.346,0.09,1.59728763958785e-152,"14-Smooth Muscle Cell","NOV"
"1398",5.86147106607494e-153,1.42722365047097,0.48,0.18,1.96582016614021e-148,"14-Smooth Muscle Cell","VCL"
"1399",1.73061967945529e-147,1.5958531902562,0.648,0.386,5.80415228095715e-143,"14-Smooth Muscle Cell","WDR1"
"1400",8.48236064274853e-114,1.47537270480353,0.62,0.403,2.844814112365e-109,"14-Smooth Muscle Cell","RAP1A"
"1401",0,4.85475777046005,0.558,0.011,0,"15-CA6/AQP5 Secretory Epithelial","AQP5"
"1402",0,4.65171825329545,0.609,0.018,0,"15-CA6/AQP5 Secretory Epithelial","KRT19"
"1403",0,4.23105966350542,0.527,0.009,0,"15-CA6/AQP5 Secretory Epithelial","SNORC"
"1404",0,4.07726403932102,0.51,0.081,0,"15-CA6/AQP5 Secretory Epithelial","KRT18"
"1405",0,3.98239874462392,0.484,0.029,0,"15-CA6/AQP5 Secretory Epithelial","KRT7"
"1406",0,3.87560396973182,0.446,0.058,0,"15-CA6/AQP5 Secretory Epithelial","KRT8"
"1407",0,3.58263334886337,0.368,0.003,0,"15-CA6/AQP5 Secretory Epithelial","CA6"
"1408",0,3.4794147725602,0.309,0.007,0,"15-CA6/AQP5 Secretory Epithelial","CLDN10"
"1409",0,3.42463826331885,0.37,0.01,0,"15-CA6/AQP5 Secretory Epithelial","S100A1"
"1410",0,3.30717155744126,0.358,0.009,0,"15-CA6/AQP5 Secretory Epithelial","PPP1R1B"
"1411",5.51919767978639e-230,3.08590634938849,0.946,0.952,1.85102851784676e-225,"15-CA6/AQP5 Secretory Epithelial","GAPDH"
"1412",4.42085129585012e-179,2.81675441159457,0.681,0.234,1.48266510760221e-174,"15-CA6/AQP5 Secretory Epithelial","KRT15"
"1413",1.50433831871158e-88,3.62174977448491,0.309,0.085,5.0452498532949e-84,"15-CA6/AQP5 Secretory Epithelial","ZG16B"
"1414",2.18057014901767e-76,1.87583228423012,0.763,0.905,7.31319616577546e-72,"15-CA6/AQP5 Secretory Epithelial","CALM2"
"1415",3.87502636704379e-68,2.27045507805019,0.728,0.865,1.29960634297915e-63,"15-CA6/AQP5 Secretory Epithelial","LDHA"
"1416",1.97795202830409e-65,2.6824827779146,0.677,0.709,6.63365551252625e-61,"15-CA6/AQP5 Secretory Epithelial","DBI"
"1417",1.03091594743965e-46,2.77572832433439,0.27,0.103,3.4574859045231e-42,"15-CA6/AQP5 Secretory Epithelial","AKR1C1"
"1418",5.71374882542941e-41,2.96605590274503,0.426,0.27,1.91627708107252e-36,"15-CA6/AQP5 Secretory Epithelial","NDRG2"
"1419",5.89066948646035e-37,1.70918592177027,0.65,0.829,1.97561273236907e-32,"15-CA6/AQP5 Secretory Epithelial","HINT1"
"1420",1.05400434460116e-36,2.62921227012075,0.3,0.144,3.53491977092337e-32,"15-CA6/AQP5 Secretory Epithelial","TPD52L1"
"1421",1.04735114285157e-34,2.98765907917691,0.477,0.381,3.51260626289558e-30,"15-CA6/AQP5 Secretory Epithelial","PDCD4"
"1422",1.57776907043054e-26,1.98609071789192,0.514,0.482,5.29152190840995e-22,"15-CA6/AQP5 Secretory Epithelial","FXYD3"
"1423",5.71204192557333e-26,2.71923119194731,0.455,0.393,1.91570462099878e-21,"15-CA6/AQP5 Secretory Epithelial","CHCHD10"
"1424",1.03682814982839e-24,1.94165333859797,0.617,0.856,3.47731424889447e-20,"15-CA6/AQP5 Secretory Epithelial","COX7C"
"1425",2.00300170745369e-21,1.14794483383785,0.204,0.541,6.71766712645819e-17,"15-CA6/AQP5 Secretory Epithelial","MDH2"
"1426",1.20031897582892e-20,1.1995690710532,0.224,0.573,4.02562978113502e-16,"15-CA6/AQP5 Secretory Epithelial","NDUFC2"
"1427",6.54782941565028e-18,1.86237872692747,0.574,0.774,2.19601102942079e-13,"15-CA6/AQP5 Secretory Epithelial","PPDPF"
"1428",1.08118168577641e-17,1.4687039869276,0.228,0.561,3.62606713775693e-13,"15-CA6/AQP5 Secretory Epithelial","CD164"
"1429",5.9714872099324e-17,2.05553573275868,0.564,0.767,2.00271738046713e-12,"15-CA6/AQP5 Secretory Epithelial","COX5B"
"1430",1.66262277393489e-16,1.20534356017169,0.232,0.553,5.57610425922284e-12,"15-CA6/AQP5 Secretory Epithelial","NDUFV2"
"1431",1.82878800172174e-16,1.38332402609529,0.605,0.875,6.13338920017438e-12,"15-CA6/AQP5 Secretory Epithelial","COX4I1"
"1432",5.53721776169888e-15,1.16926260812198,0.247,0.57,1.85707209291857e-10,"15-CA6/AQP5 Secretory Epithelial","NDUFB7"
"1433",6.11954540587823e-15,1.21688855749793,0.208,0.493,2.05237313822344e-10,"15-CA6/AQP5 Secretory Epithelial","UQCRC2"
"1434",6.99402279684741e-15,1.23185124713893,0.21,0.497,2.34565536560668e-10,"15-CA6/AQP5 Secretory Epithelial","CYC1"
"1435",1.37004378644062e-14,1.210696315127,0.189,0.449,4.59485285096456e-10,"15-CA6/AQP5 Secretory Epithelial","NDUFA5"
"1436",2.59262942928482e-14,1.27649524363638,0.183,0.435,8.69516057993541e-10,"15-CA6/AQP5 Secretory Epithelial","NDUFS8"
"1437",8.45463424144727e-14,1.13299882039554,0.298,0.67,2.83551523189659e-09,"15-CA6/AQP5 Secretory Epithelial","ATP5ME"
"1438",1.2715246470581e-13,1.26805766035356,0.148,0.364,4.26443936130346e-09,"15-CA6/AQP5 Secretory Epithelial","SDHB"
"1439",4.06986230888918e-13,1.23011597299175,0.278,0.622,1.36495042115525e-08,"15-CA6/AQP5 Secretory Epithelial","ATP5PD"
"1440",4.64559151246032e-13,1.44714716093835,0.239,0.538,1.55803848144894e-08,"15-CA6/AQP5 Secretory Epithelial","HSBP1"
"1441",6.02301438782277e-13,1.23710945163288,0.218,0.492,2.019998565388e-08,"15-CA6/AQP5 Secretory Epithelial","HMGN3"
"1442",6.36594148281831e-13,1.17236757259295,0.319,0.709,2.1350094545076e-08,"15-CA6/AQP5 Secretory Epithelial","ATP5F1D"
"1443",8.86847777644012e-13,1.31105904317016,0.206,0.467,2.97431007666249e-08,"15-CA6/AQP5 Secretory Epithelial","NDUFAB1"
"1444",9.248001229497e-13,1.17916292086226,0.144,0.348,3.1015946523487e-08,"15-CA6/AQP5 Secretory Epithelial","NDUFA3"
"1445",1.41508267207472e-12,1.31900621342722,0.146,0.35,4.74590426560418e-08,"15-CA6/AQP5 Secretory Epithelial","SUCLG1"
"1446",1.46313833632282e-12,1.26478341116951,0.2,0.451,4.90707335235946e-08,"15-CA6/AQP5 Secretory Epithelial","UGP2"
"1447",3.41328451939057e-12,1.29424527975755,0.237,0.525,1.14474736211321e-07,"15-CA6/AQP5 Secretory Epithelial","VDAC1"
"1448",7.99801135787267e-12,1.14562668113912,0.611,0.907,2.68237304920334e-07,"15-CA6/AQP5 Secretory Epithelial","SERF2"
"1449",1.07010128653401e-11,1.50716912208868,0.257,0.546,3.58890569477778e-07,"15-CA6/AQP5 Secretory Epithelial","TSC22D1"
"1450",2.76765507810191e-11,1.23301993269735,0.146,0.336,9.2821616009382e-07,"15-CA6/AQP5 Secretory Epithelial","PNKD"
"1451",3.36200556299761e-11,2.19127163642076,0.508,0.675,1.12754942571814e-06,"15-CA6/AQP5 Secretory Epithelial","ATP5MC3"
"1452",9.22612061359879e-11,1.79884087552879,0.556,0.818,3.09425633138876e-06,"15-CA6/AQP5 Secretory Epithelial","UQCRB"
"1453",1.10923060821735e-10,1.23162786114758,0.319,0.689,3.72013761383936e-06,"15-CA6/AQP5 Secretory Epithelial","ATP5PF"
"1454",1.23966973651259e-10,1.372053800387,0.191,0.416,4.15760436231593e-06,"15-CA6/AQP5 Secretory Epithelial","SDHC"
"1455",1.39345412070008e-10,1.34910274830899,0.161,0.357,4.67336643000393e-06,"15-CA6/AQP5 Secretory Epithelial","COX17"
"1456",1.9080687417999e-10,1.33413509875047,0.222,0.472,6.39928094624851e-06,"15-CA6/AQP5 Secretory Epithelial","MDH1"
"1457",1.99644272440962e-10,1.18650119416616,0.335,0.709,6.69566960912497e-06,"15-CA6/AQP5 Secretory Epithelial","MGST3"
"1458",3.73871400162025e-10,1.34927661007719,0.175,0.379,1.2538899018634e-05,"15-CA6/AQP5 Secretory Epithelial","ECHS1"
"1459",4.42611653453602e-10,1.4732655488768,0.274,0.583,1.48443096335269e-05,"15-CA6/AQP5 Secretory Epithelial","NDUFB1"
"1460",5.92277785981529e-10,1.44326738375985,0.226,0.476,1.98638123862485e-05,"15-CA6/AQP5 Secretory Epithelial","TMEM123"
"1461",1.34456723377871e-09,1.39856772560998,0.187,0.396,4.50940958864703e-05,"15-CA6/AQP5 Secretory Epithelial","ADI1"
"1462",1.56926980017903e-09,1.42239655490877,0.292,0.613,5.26301705584044e-05,"15-CA6/AQP5 Secretory Epithelial","NDUFB9"
"1463",2.06652138240751e-09,1.39068650017155,0.298,0.624,6.93069941231831e-05,"15-CA6/AQP5 Secretory Epithelial","PRDX5"
"1464",2.30889444849718e-09,1.256992754392,0.132,0.293,7.74357020136983e-05,"15-CA6/AQP5 Secretory Epithelial","IDH2"
"1465",2.66802920406029e-09,1.16919569888852,0.111,0.255,8.94803634457739e-05,"15-CA6/AQP5 Secretory Epithelial","HDDC2"
"1466",3.37404272979385e-09,1.41656203376641,0.241,0.497,0.000113158645071826,"15-CA6/AQP5 Secretory Epithelial","CMPK1"
"1467",3.47183206132157e-09,1.40134931736042,0.237,0.489,0.000116438303672603,"15-CA6/AQP5 Secretory Epithelial","ISCU"
"1468",4.06112939892698e-09,2.00988132815744,0.519,0.734,0.000136202157781213,"15-CA6/AQP5 Secretory Epithelial","PEBP1"
"1469",7.34055031049065e-09,1.3428965763002,0.292,0.602,0.000246187376313235,"15-CA6/AQP5 Secretory Epithelial","PRDX2"
"1470",7.85924670519674e-09,2.3832314964138,0.14,0.301,0.000263583415998888,"15-CA6/AQP5 Secretory Epithelial","SDC4"
"1471",1.44608956151192e-08,1.57280986066877,0.253,0.517,0.000484989517139867,"15-CA6/AQP5 Secretory Epithelial","NDUFC1"
"1472",1.97810888460045e-08,1.37552656933482,0.307,0.63,0.0006634181577173,"15-CA6/AQP5 Secretory Epithelial","NDUFB2"
"1473",2.04909004846945e-08,1.51734555816267,0.556,0.727,0.000687223820455684,"15-CA6/AQP5 Secretory Epithelial","SAT1"
"1474",2.67533786724521e-08,1.32021403580201,0.276,0.557,0.000897254813916698,"15-CA6/AQP5 Secretory Epithelial","UQCR10"
"1475",3.43239267745604e-08,1.47649850441239,0.22,0.441,0.00115115585616521,"15-CA6/AQP5 Secretory Epithelial","NDUFB3"
"1476",3.94715596027758e-08,1.60963507685228,0.547,0.835,0.00132379716595789,"15-CA6/AQP5 Secretory Epithelial","ATP5MG"
"1477",4.60969044341605e-08,1.22421922823259,0.342,0.708,0.00154599798091288,"15-CA6/AQP5 Secretory Epithelial","ATP6V1G1"
"1478",8.70266793212523e-08,1.24526550016707,0.138,0.285,0.00291870077107616,"15-CA6/AQP5 Secretory Epithelial","HIF1A"
"1479",1.12555761795424e-07,1.86660524531412,0.514,0.75,0.00377489513909491,"15-CA6/AQP5 Secretory Epithelial","ENO1"
"1480",1.30287762033785e-07,1.35262689404512,0.144,0.294,0.00436959096308907,"15-CA6/AQP5 Secretory Epithelial","MIEN1"
"1481",2.13642247414412e-07,1.65485822174993,0.529,0.784,0.00716513369378456,"15-CA6/AQP5 Secretory Epithelial","NDUFA4"
"1482",4.10104484090945e-07,1.24203915947659,0.366,0.748,0.0137540841874421,"15-CA6/AQP5 Secretory Epithelial","UQCRH"
"1483",2.21800128610048e-06,1.44088316977071,0.247,0.472,0.0743873271332379,"15-CA6/AQP5 Secretory Epithelial","REXO2"
"1484",2.24332674698672e-06,1.34903690933582,0.16,0.306,0.0752366924404407,"15-CA6/AQP5 Secretory Epithelial","ALDH9A1"
"1485",3.08880843304678e-06,1.40197482732602,0.342,0.683,0.103592457227523,"15-CA6/AQP5 Secretory Epithelial","ATP5MD"
"1486",5.37011430768869e-06,1.40633350336422,0.356,0.704,0.180102893651263,"15-CA6/AQP5 Secretory Epithelial","ATP5MPL"
"1487",6.13745255284018e-06,1.83833153912715,0.512,0.773,0.205837883717154,"15-CA6/AQP5 Secretory Epithelial","COX7A2"
"1488",8.34194227306101e-06,1.63297113776335,0.284,0.543,0.27977205995392,"15-CA6/AQP5 Secretory Epithelial","COX5A"
"1489",1.44906318900916e-05,1.32067423510791,0.167,0.306,0.485986812329893,"15-CA6/AQP5 Secretory Epithelial","SH3YL1"
"1490",2.01091774853241e-05,1.94957330256091,0.144,0.266,0.674421594502801,"15-CA6/AQP5 Secretory Epithelial","NCOA7"
"1491",2.675978960562e-05,1.66049531270734,0.232,0.424,0.897469823793284,"15-CA6/AQP5 Secretory Epithelial","PHB"
"1492",3.12364167270586e-05,1.13109228534106,0.399,0.797,1,"15-CA6/AQP5 Secretory Epithelial","COX6A1"
"1493",3.96860251208491e-05,1.56920694889362,0.278,0.507,1,"15-CA6/AQP5 Secretory Epithelial","PPP1CB"
"1494",6.82408120922301e-05,1.85209054370881,0.3,0.296,1,"15-CA6/AQP5 Secretory Epithelial","CSRP1"
"1495",0.000366046578448381,1.18098408519428,0.397,0.774,1,"15-CA6/AQP5 Secretory Epithelial","SLC25A3"
"1496",0.000592675654412262,1.36004916741882,0.399,0.774,1,"15-CA6/AQP5 Secretory Epithelial","COX6B1"
"1497",0.000750279459263301,1.3762219211458,0.352,0.647,1,"15-CA6/AQP5 Secretory Epithelial","UQCR11"
"1498",0.00361807302833552,1.4726194182397,0.265,0.441,1,"15-CA6/AQP5 Secretory Epithelial","VAMP8"
"1499",0.00433266877705991,1.69263947410605,0.346,0.62,1,"15-CA6/AQP5 Secretory Epithelial","ATP1A1"
"1500",0.00691022706153348,1.6207685802553,0.305,0.502,1,"15-CA6/AQP5 Secretory Epithelial","SOD2"
"1501",0,3.79768928848511,0.767,0.257,0,"16-Merkel Cell","KRT17"
"1502",0,2.32094595635456,0.401,0.043,0,"16-Merkel Cell","KRT6B"
"1503",0,1.8824928102185,0.83,0.399,0,"16-Merkel Cell","S100A2"
"1504",0,1.84103435285716,0.514,0.031,0,"16-Merkel Cell","GJB6"
"1505",0,1.66454971419552,0.576,0.17,0,"16-Merkel Cell","KRT6A"
"1506",0,1.52980987883768,0.464,0.043,0,"16-Merkel Cell","SOSTDC1"
"1507",0,1.52093421087805,0.53,0.085,0,"16-Merkel Cell","GJB2"
"1508",0,1.3076389621366,0.542,0.054,0,"16-Merkel Cell","SOX9"
"1509",0,1.10227217490393,0.94,0.438,0,"16-Merkel Cell","KRT5"
"1510",0,1.07592251757459,0.304,0.019,0,"16-Merkel Cell","KRT23"
"1511",0,0.952357366094227,0.429,0.078,0,"16-Merkel Cell","BARX2"
"1512",0,0.924398363488442,0.475,0.096,0,"16-Merkel Cell","RBP1"
"1513",0,0.779976436832813,0.279,0.022,0,"16-Merkel Cell","C1QTNF12"
"1514",0,0.769511994414882,0.963,0.655,0,"16-Merkel Cell","KRT14"
"1515",0,0.721383871645054,0.383,0.079,0,"16-Merkel Cell","VSNL1"
"1516",0,0.661418144726471,0.293,0.011,0,"16-Merkel Cell","CARD18"
"1517",0,0.621461530861382,1,0.987,0,"16-Merkel Cell","RPL3"
"1518",0,0.570016511446625,0.278,0.042,0,"16-Merkel Cell","GPX2"
"1519",3.50329036283939e-300,0.56050744650989,0.997,0.988,1.17493352188907e-295,"16-Merkel Cell","RPS6"
"1520",1.5603098504014e-299,0.813640125373085,0.689,0.289,5.23296717627621e-295,"16-Merkel Cell","TM4SF1"
"1521",6.00584759410737e-277,0.538605429544982,0.995,0.985,2.01424116611173e-272,"16-Merkel Cell","RPL7"
"1522",1.29031784618898e-276,0.671780107392085,0.405,0.119,4.3274679925486e-272,"16-Merkel Cell","MGST1"
