"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"901",0,5.04557698854621,0.969,0.034,0,"9-Monocyte/DC/Neutrophil","LYZ"
"902",0,4.59730592271096,0.998,0.235,0,"9-Monocyte/DC/Neutrophil","HLA-DRA"
"903",0,4.59276584649793,0.783,0.09,0,"9-Monocyte/DC/Neutrophil","G0S2"
"904",0,4.47176929321396,0.987,0.205,0,"9-Monocyte/DC/Neutrophil","HLA-DPB1"
"905",0,4.41714652209793,0.925,0.12,0,"9-Monocyte/DC/Neutrophil","CXCL8"
"906",0,4.39922218767141,0.992,0.22,0,"9-Monocyte/DC/Neutrophil","HLA-DRB1"
"907",0,4.32095201004389,0.86,0.031,0,"9-Monocyte/DC/Neutrophil","IL1B"
"908",0,4.30032602465161,0.967,0.104,0,"9-Monocyte/DC/Neutrophil","HLA-DQA1"
"909",0,4.22875807142958,0.984,0.173,0,"9-Monocyte/DC/Neutrophil","HLA-DPA1"
"910",0,4.16571873981626,0.97,0.163,0,"9-Monocyte/DC/Neutrophil","HLA-DQB1"
"911",0,3.88008983786426,0.994,0.3,0,"9-Monocyte/DC/Neutrophil","CD74"
"912",0,3.68714881851879,0.848,0.018,0,"9-Monocyte/DC/Neutrophil","FCER1A"
"913",0,3.48382591851284,0.986,0.194,0,"9-Monocyte/DC/Neutrophil","SRGN"
"914",0,3.45172865393729,0.908,0.079,0,"9-Monocyte/DC/Neutrophil","GPR183"
"915",0,3.419481709983,0.728,0.039,0,"9-Monocyte/DC/Neutrophil","C15orf48"
"916",0,3.39100704820154,0.919,0.258,0,"9-Monocyte/DC/Neutrophil","INSIG1"
"917",0,3.29724421161267,0.825,0.031,0,"9-Monocyte/DC/Neutrophil","BCL2A1"
"918",0,3.14393423414116,0.983,0.053,0,"9-Monocyte/DC/Neutrophil","TYROBP"
"919",0,3.10273822006286,0.951,0.251,0,"9-Monocyte/DC/Neutrophil","PLAUR"
"920",0,3.09954449985535,0.95,0.035,0,"9-Monocyte/DC/Neutrophil","LST1"
"921",0,3.04765180393444,0.613,0.15,0,"9-Monocyte/DC/Neutrophil","CXCL3"
"922",0,2.9655107611556,0.953,0.049,0,"9-Monocyte/DC/Neutrophil","FCER1G"
"923",0,2.92467295651175,0.832,0.012,0,"9-Monocyte/DC/Neutrophil","CLEC10A"
"924",0,2.89670919848056,0.893,0.129,0,"9-Monocyte/DC/Neutrophil","CD83"
"925",0,2.83653976448147,0.939,0.039,0,"9-Monocyte/DC/Neutrophil","AIF1"
"926",0,2.76791447964019,0.942,0.201,0,"9-Monocyte/DC/Neutrophil","COTL1"
"927",0,2.73999887143497,0.986,0.692,0,"9-Monocyte/DC/Neutrophil","SAT1"
"928",0,2.64635632559223,0.939,0.126,0,"9-Monocyte/DC/Neutrophil","HLA-DMA"
"929",0,2.63990564694199,0.876,0.029,0,"9-Monocyte/DC/Neutrophil","PLEK"
"930",0,2.62764439529988,0.994,0.689,0,"9-Monocyte/DC/Neutrophil","CST3"
"931",0,2.56025808699658,0.328,0.055,0,"9-Monocyte/DC/Neutrophil","HLA-DRB5"
"932",0,2.54544456515576,0.817,0.083,0,"9-Monocyte/DC/Neutrophil","SERPINB9"
"933",0,2.48722287998742,0.693,0.006,0,"9-Monocyte/DC/Neutrophil","CD1C"
"934",0,2.45217013962918,0.751,0.056,0,"9-Monocyte/DC/Neutrophil","CPVL"
"935",0,2.40641714803386,0.69,0.059,0,"9-Monocyte/DC/Neutrophil","IL1R2"
"936",0,2.37332164678697,0.85,0.067,0,"9-Monocyte/DC/Neutrophil","HLA-DMB"
"937",0,2.31716963340642,1,0.937,0,"9-Monocyte/DC/Neutrophil","FTH1"
"938",0,2.31392492705592,0.639,0.028,0,"9-Monocyte/DC/Neutrophil","MMP9"
"939",0,2.25799054355893,0.7,0.008,0,"9-Monocyte/DC/Neutrophil","LGALS2"
"940",0,2.19763377675011,0.725,0.21,0,"9-Monocyte/DC/Neutrophil","RGS2"
"941",0,2.18781052925397,0.655,0.216,0,"9-Monocyte/DC/Neutrophil","CXCL2"
"942",0,2.18366384961387,0.748,0.028,0,"9-Monocyte/DC/Neutrophil","MS4A6A"
"943",0,2.10770294089998,0.912,0.437,0,"9-Monocyte/DC/Neutrophil","REL"
"944",0,2.10191963374315,0.913,0.485,0,"9-Monocyte/DC/Neutrophil","NAMPT"
"945",0,2.09418627222154,0.947,0.341,0,"9-Monocyte/DC/Neutrophil","CYBA"
"946",0,2.07821204960896,0.44,0.011,0,"9-Monocyte/DC/Neutrophil","AC020656.1"
"947",0,1.98198291817927,0.721,0.155,0,"9-Monocyte/DC/Neutrophil","PPIF"
"948",0,1.97367342586503,0.398,0.021,0,"9-Monocyte/DC/Neutrophil","CCR7"
"949",0,1.97135755645574,0.596,0.05,0,"9-Monocyte/DC/Neutrophil","RGS1"
"950",0,1.96971235617993,0.793,0.024,0,"9-Monocyte/DC/Neutrophil","SPI1"
"951",0,1.94602534439498,0.375,0.042,0,"9-Monocyte/DC/Neutrophil","CCL3"
"952",0,1.9261197607443,0.958,0.406,0,"9-Monocyte/DC/Neutrophil","EMP3"
"953",0,1.86551475241275,0.833,0.216,0,"9-Monocyte/DC/Neutrophil","DUSP2"
"954",0,1.85032779779319,0.661,0.044,0,"9-Monocyte/DC/Neutrophil","GPAT3"
"955",0,1.84675175720178,0.724,0.022,0,"9-Monocyte/DC/Neutrophil","JAML"
"956",0,1.8404581913283,0.841,0.224,0,"9-Monocyte/DC/Neutrophil","BIRC3"
"957",0,1.83547065120033,0.818,0.126,0,"9-Monocyte/DC/Neutrophil","CTSS"
"958",0,1.83237334188399,0.75,0.234,0,"9-Monocyte/DC/Neutrophil","NFKB1"
"959",0,1.8212372924435,0.576,0.163,0,"9-Monocyte/DC/Neutrophil","IL1RN"
"960",0,1.81160612325084,1,0.974,0,"9-Monocyte/DC/Neutrophil","TMSB4X"
"961",0,1.78937342086364,0.747,0.051,0,"9-Monocyte/DC/Neutrophil","CYTIP"
"962",0,1.78751987109769,0.829,0.387,0,"9-Monocyte/DC/Neutrophil","LITAF"
"963",0,1.78427118705483,0.863,0.094,0,"9-Monocyte/DC/Neutrophil","LAPTM5"
"964",0,1.77406623930102,0.742,0.06,0,"9-Monocyte/DC/Neutrophil","GLIPR1"
"965",0,1.765415613205,0.474,0.003,0,"9-Monocyte/DC/Neutrophil","CD1E"
"966",0,1.76117685633784,0.845,0.235,0,"9-Monocyte/DC/Neutrophil","CFLAR"
"967",0,1.74010424594189,0.32,0.013,0,"9-Monocyte/DC/Neutrophil","IL23A"
"968",0,1.73817267581183,0.737,0.042,0,"9-Monocyte/DC/Neutrophil","ITGB2"
"969",0,1.72746975566214,0.609,0.038,0,"9-Monocyte/DC/Neutrophil","TRAF1"
"970",0,1.71364440901269,0.663,0.031,0,"9-Monocyte/DC/Neutrophil","FCGR2A"
"971",0,1.70447262628212,0.881,0.378,0,"9-Monocyte/DC/Neutrophil","TYMP"
"972",0,1.70296591327155,0.666,0.066,0,"9-Monocyte/DC/Neutrophil","CD52"
"973",0,1.68452853118904,0.793,0.192,0,"9-Monocyte/DC/Neutrophil","CTSZ"
"974",0,1.68252983567426,0.929,0.481,0,"9-Monocyte/DC/Neutrophil","TIMP1"
"975",0,1.66421679768779,0.695,0.039,0,"9-Monocyte/DC/Neutrophil","DOK2"
"976",0,1.6561856025476,0.748,0.045,0,"9-Monocyte/DC/Neutrophil","LCP1"
"977",0,1.65498240755792,0.669,0.119,0,"9-Monocyte/DC/Neutrophil","BID"
"978",0,1.6300954819164,0.631,0.015,0,"9-Monocyte/DC/Neutrophil","FCGR2B"
"979",0,1.62390972344647,0.793,0.074,0,"9-Monocyte/DC/Neutrophil","HCST"
"980",0,1.61388746806491,0.992,0.617,0,"9-Monocyte/DC/Neutrophil","S100A4"
"981",0,1.61301964792128,0.723,0.151,0,"9-Monocyte/DC/Neutrophil","ATP1B1"
"982",0,1.60588107885971,0.34,0.023,0,"9-Monocyte/DC/Neutrophil","HLA-DQA2"
"983",0,1.59251191242778,0.713,0.109,0,"9-Monocyte/DC/Neutrophil","PTPRE"
"984",0,1.58940461602681,0.998,0.905,0,"9-Monocyte/DC/Neutrophil","TMSB10"
"985",0,1.58470258058131,0.773,0.293,0,"9-Monocyte/DC/Neutrophil","NINJ1"
"986",0,1.58013742380456,0.691,0.173,0,"9-Monocyte/DC/Neutrophil","GLRX"
"987",0,1.57123562866058,0.998,0.937,0,"9-Monocyte/DC/Neutrophil","FTL"
"988",0,1.56452898537843,0.792,0.222,0,"9-Monocyte/DC/Neutrophil","AP1S2"
"989",0,1.56046685228636,0.588,0.022,0,"9-Monocyte/DC/Neutrophil","MNDA"
"990",0,1.55236532252935,0.7,0.15,0,"9-Monocyte/DC/Neutrophil","NFKBID"
"991",0,1.52790884488006,0.67,0.021,0,"9-Monocyte/DC/Neutrophil","CLEC7A"
"992",0,1.5255112616576,0.414,0.028,0,"9-Monocyte/DC/Neutrophil","MIR155HG"
"993",0,1.51133159716876,0.433,0.028,0,"9-Monocyte/DC/Neutrophil","C5AR1"
"994",0,1.50774970185543,0.743,0.242,0,"9-Monocyte/DC/Neutrophil","TNFAIP8"
"995",0,1.50426274636404,0.605,0.077,0,"9-Monocyte/DC/Neutrophil","TNFRSF1B"
"996",0,1.50114293417762,0.711,0.062,0,"9-Monocyte/DC/Neutrophil","CORO1A"
"997",0,1.50037134656519,0.839,0.305,0,"9-Monocyte/DC/Neutrophil","CMTM6"
"998",5.12480581877276e-299,1.53639408341752,0.889,0.646,1.71875737550001e-294,"9-Monocyte/DC/Neutrophil","SELENOK"
"999",1.52716180541388e-273,1.63777028405147,0.836,0.522,5.12179526299709e-269,"9-Monocyte/DC/Neutrophil","ID2"
"1000",3.68072486808297e-222,1.54340099697726,0.797,0.463,1.23444150625767e-217,"9-Monocyte/DC/Neutrophil","SOD2"
"1001",0,3.8935214092168,0.895,0.087,0,"10-T Helper Cell","CXCR4"
"1002",0,3.46373435013014,0.887,0.053,0,"10-T Helper Cell","CD52"
"1003",0,3.42319174912955,0.767,0.027,0,"10-T Helper Cell","LTB"
"1004",0,3.11945940151459,0.853,0.139,0,"10-T Helper Cell","IL32"
"1005",0,2.84216595535612,0.839,0.24,0,"10-T Helper Cell","CREM"
"1006",0,2.78044946587464,0.649,0.03,0,"10-T Helper Cell","CD69"
"1007",0,2.74665960026224,0.954,0.187,0,"10-T Helper Cell","SRGN"
"1008",0,2.68959849942504,0.36,0.011,0,"10-T Helper Cell","KLRB1"
"1009",0,2.65627305308169,0.73,0.046,0,"10-T Helper Cell","SAMSN1"
"1010",0,2.65450645656982,0.723,0.055,0,"10-T Helper Cell","TRAC"
"1011",0,2.6293025610654,0.636,0.016,0,"10-T Helper Cell","IL7R"
"1012",0,2.55731713257576,0.704,0.017,0,"10-T Helper Cell","CD3D"
"1013",0,2.47660736286609,0.79,0.211,0,"10-T Helper Cell","DUSP2"
"1014",0,2.45557842955629,0.676,0.047,0,"10-T Helper Cell","CYTIP"
"1015",0,2.42216598631921,0.739,0.047,0,"10-T Helper Cell","PTPRC"
"1016",0,2.34027236319133,0.464,0.048,0,"10-T Helper Cell","RGS1"
"1017",0,2.31609537665746,0.566,0.017,0,"10-T Helper Cell","TRBC2"
"1018",0,2.30415734323505,0.745,0.265,0,"10-T Helper Cell","RGCC"
"1019",0,2.29884109243348,0.6,0.039,0,"10-T Helper Cell","CLEC2D"
"1020",0,2.27759214046881,0.869,0.556,0,"10-T Helper Cell","SARAF"
"1021",0,2.2594336234651,0.445,0.013,0,"10-T Helper Cell","TRBC1"
"1022",0,2.25731005381236,0.673,0.079,0,"10-T Helper Cell","GPR183"
"1023",0,2.23762141493637,0.609,0.024,0,"10-T Helper Cell","RHOH"
"1024",0,2.23117937838298,0.84,0.303,0,"10-T Helper Cell","ARHGDIB"
"1025",0,2.23115318093129,0.592,0.016,0,"10-T Helper Cell","CD2"
"1026",0,2.20606965367119,0.677,0.057,0,"10-T Helper Cell","CORO1A"
"1027",0,2.17443458063746,0.669,0.171,0,"10-T Helper Cell","LEPROTL1"
"1028",0,2.09324681481671,0.457,0.084,0,"10-T Helper Cell","DUSP4"
"1029",0,2.09278133050918,0.708,0.164,0,"10-T Helper Cell","STK4"
"1030",0,2.06021153141138,0.476,0.006,0,"10-T Helper Cell","TRAT1"
"1031",0,2.05681131767336,0.614,0.057,0,"10-T Helper Cell","ACAP1"
"1032",0,2.05168215126456,0.723,0.221,0,"10-T Helper Cell","BIRC3"
"1033",0,2.02672890358849,0.607,0.033,0,"10-T Helper Cell","CD48"
"1034",0,2.02667498963795,0.733,0.091,0,"10-T Helper Cell","LAPTM5"
"1035",0,1.95599392673553,0.906,0.712,0,"10-T Helper Cell","ZFP36L2"
"1036",0,1.9183014048592,0.798,0.309,0,"10-T Helper Cell","FXYD5"
"1037",0,1.91323631175774,0.51,0.013,0,"10-T Helper Cell","SPOCK2"
"1038",0,1.88621710257625,0.597,0.167,0,"10-T Helper Cell","STK17B"
"1039",0,1.88607258368105,0.619,0.053,0,"10-T Helper Cell","CD37"
"1040",0,1.87063373385108,0.542,0.012,0,"10-T Helper Cell","CD3E"
"1041",0,1.86432029054362,0.498,0.04,0,"10-T Helper Cell","ALOX5AP"
"1042",0,1.86363667207436,0.627,0.072,0,"10-T Helper Cell","HCST"
"1043",0,1.85012185970092,0.746,0.268,0,"10-T Helper Cell","SLC2A3"
"1044",0,1.77839490758654,0.518,0.176,0,"10-T Helper Cell","PTGER4"
"1045",0,1.76614090307021,0.608,0.162,0,"10-T Helper Cell","ZNF331"
"1046",0,1.75894297476143,0.974,0.811,0,"10-T Helper Cell","BTG1"
"1047",0,1.73444945758505,0.564,0.142,0,"10-T Helper Cell","CDC42SE2"
"1048",0,1.70589746022261,0.526,0.121,0,"10-T Helper Cell","ISG20"
"1049",0,1.68736518565834,0.81,0.488,0,"10-T Helper Cell","EZR"
"1050",0,1.6727701414889,0.452,0.032,0,"10-T Helper Cell","FYB1"
"1051",0,1.64398588410506,0.997,0.974,0,"10-T Helper Cell","TMSB4X"
"1052",0,1.6219753698191,0.535,0.217,0,"10-T Helper Cell","EML4"
"1053",0,1.5893219823876,0.479,0.138,0,"10-T Helper Cell","AC016831.5"
"1054",0,1.57391886332383,0.655,0.301,0,"10-T Helper Cell","NR4A2"
"1055",0,1.56458541715984,0.607,0.204,0,"10-T Helper Cell","COTL1"
"1056",0,1.54566451831608,0.455,0.033,0,"10-T Helper Cell","IL2RG"
"1057",0,1.54230396777935,0.363,0.023,0,"10-T Helper Cell","CD7"
"1058",0,1.54177019045572,0.312,0.02,0,"10-T Helper Cell","CCR7"
"1059",0,1.50210878434258,0.409,0.029,0,"10-T Helper Cell","GPR65"
"1060",0,1.50092084767182,0.405,0.042,0,"10-T Helper Cell","DOK2"
"1061",0,1.49868939164632,0.474,0.068,0,"10-T Helper Cell","GPSM3"
"1062",0,1.49694121023572,0.379,0.023,0,"10-T Helper Cell","PTPN7"
"1063",0,1.49573235942129,0.419,0.015,0,"10-T Helper Cell","LCK"
"1064",0,1.48058433708171,0.399,0.064,0,"10-T Helper Cell","GLIPR1"
"1065",0,1.4784635059943,0.457,0.076,0,"10-T Helper Cell","TNFRSF1B"
"1066",0,1.46912369168804,0.457,0.084,0,"10-T Helper Cell","ICAM3"
"1067",0,1.4633649209384,0.381,0.092,0,"10-T Helper Cell","AC058791.1"
"1068",0,1.45134441027922,0.4,0.032,0,"10-T Helper Cell","EVI2B"
"1069",0,1.44851567057747,0.485,0.174,0,"10-T Helper Cell","CNOT6L"
"1070",0,1.43301901281587,0.434,0.04,0,"10-T Helper Cell","CD53"
"1071",0,1.42254633100024,0.421,0.058,0,"10-T Helper Cell","FMNL1"
"1072",0,1.41607112256911,0.722,0.419,0,"10-T Helper Cell","DDIT4"
"1073",0,1.41416074663208,0.433,0.104,0,"10-T Helper Cell","SEPT6"
"1074",0,1.41301624686618,0.299,0.002,0,"10-T Helper Cell","CD40LG"
"1075",0,1.40916379473653,0.377,0.043,0,"10-T Helper Cell","RUNX3"
"1076",0,1.40217989048518,0.348,0.009,0,"10-T Helper Cell","SIT1"
"1077",0,1.39189913742632,0.289,0.007,0,"10-T Helper Cell","ICOS"
"1078",0,1.38956597145733,0.993,0.962,0,"10-T Helper Cell","RPS29"
"1079",0,1.36687815683954,0.415,0.131,0,"10-T Helper Cell","EVL"
"1080",0,1.35612165253841,0.328,0.032,0,"10-T Helper Cell","AC114760.2"
"1081",0,1.34798600632332,0.266,0.006,0,"10-T Helper Cell","CCR6"
"1082",0,1.32238038949363,0.437,0.122,0,"10-T Helper Cell","ARL4C"
"1083",0,1.31344017135176,0.395,0.033,0,"10-T Helper Cell","RAC2"
"1084",0,1.30892019640912,0.305,0.033,0,"10-T Helper Cell","TAGAP"
"1085",0,1.30173233575674,0.357,0.02,0,"10-T Helper Cell","IKZF1"
"1086",0,1.27417993754132,0.795,0.647,0,"10-T Helper Cell","SELENOK"
"1087",0,1.25297744849052,0.333,0.008,0,"10-T Helper Cell","CD3G"
"1088",0,1.23103940950004,0.337,0.073,0,"10-T Helper Cell","PRMT9"
"1089",0,1.22381373428144,0.911,0.616,0,"10-T Helper Cell","S100A4"
"1090",1.76715445853944e-271,1.37349146985026,0.502,0.24,5.92668262304958e-267,"10-T Helper Cell","PPP2R5C"
"1091",2.07698456491688e-267,1.22762847620258,0.377,0.134,6.96579083381824e-263,"10-T Helper Cell","SMCHD1"
"1092",6.27465966138335e-257,1.30444270757066,0.412,0.163,2.10439535723475e-252,"10-T Helper Cell","FAM107B"
"1093",8.05603492952425e-254,1.4426881891774,0.622,0.412,2.70183299466384e-249,"10-T Helper Cell","YPEL5"
"1094",6.42228702729383e-226,1.51193253623662,0.657,0.431,2.1539066232138e-221,"10-T Helper Cell","TSC22D3"
"1095",7.10200717408998e-217,1.2615048146736,0.45,0.219,2.3818711660463e-212,"10-T Helper Cell","TGFB1"
"1096",1.1644701052653e-214,1.27723135415321,0.444,0.21,3.90539983903878e-210,"10-T Helper Cell","ZC3HAV1"
"1097",6.09255853423061e-169,1.39517600841635,0.549,0.395,2.04332228121026e-164,"10-T Helper Cell","FAM177A1"
"1098",3.10464094508682e-160,1.22835378178101,0.408,0.211,1.04123448016322e-155,"10-T Helper Cell","DUSP5"
"1099",6.62447907643875e-147,1.22975564262082,0.501,0.327,2.22171779265603e-142,"10-T Helper Cell","RORA"
"1100",3.19785600812873e-121,1.25167897453262,0.589,0.513,1.07249694800621e-116,"10-T Helper Cell","ANKRD12"
"1101",0,2.26186660598535,0.755,0.276,0,"11-Proliferating Keratinocyte","HIST1H4C"
"1102",0,2.12414157245326,0.969,0.377,0,"11-Proliferating Keratinocyte","KRT5"
"1103",0,1.93579206074769,0.978,0.586,0,"11-Proliferating Keratinocyte","KRT14"
"1104",0,1.92989173436288,0.944,0.353,0,"11-Proliferating Keratinocyte","STMN1"
"1105",0,1.91197268427175,0.88,0.253,0,"11-Proliferating Keratinocyte","PTTG1"
"1106",0,1.8235575131657,0.96,0.468,0,"11-Proliferating Keratinocyte","HMGB2"
"1107",0,1.74832189238006,0.743,0.029,0,"11-Proliferating Keratinocyte","PCLAF"
"1108",0,1.71551301983205,0.638,0.017,0,"11-Proliferating Keratinocyte","UBE2C"
"1109",0,1.63701886693085,0.93,0.35,0,"11-Proliferating Keratinocyte","S100A2"
"1110",0,1.58841792447186,0.552,0.136,0,"11-Proliferating Keratinocyte","KRT6A"
"1111",0,1.57451027063727,0.706,0.023,0,"11-Proliferating Keratinocyte","TK1"
"1112",0,1.55193303954548,0.971,0.643,0,"11-Proliferating Keratinocyte","MT1X"
"1113",0,1.48163357104758,0.76,0.103,0,"11-Proliferating Keratinocyte","NUSAP1"
"1114",0,1.41390040713673,0.663,0.024,0,"11-Proliferating Keratinocyte","CDK1"
"1115",0,1.41237550734743,0.988,0.814,0,"11-Proliferating Keratinocyte","TUBA1B"
"1116",0,1.35042155022986,0.894,0.348,0,"11-Proliferating Keratinocyte","CKS1B"
"1117",0,1.30489324983611,0.56,0.014,0,"11-Proliferating Keratinocyte","TOP2A"
"1118",0,1.29961644932616,0.95,0.431,0,"11-Proliferating Keratinocyte","S100A14"
"1119",0,1.25070099451896,0.791,0.256,0,"11-Proliferating Keratinocyte","PCNA"
"1120",0,1.2170128159338,0.519,0.02,0,"11-Proliferating Keratinocyte","CENPF"
"1121",0,1.21495560340961,0.752,0.084,0,"11-Proliferating Keratinocyte","CENPW"
"1122",0,1.21131536618366,0.991,0.848,0,"11-Proliferating Keratinocyte","HMGB1"
"1123",0,1.1932284964203,0.956,0.636,0,"11-Proliferating Keratinocyte","HMGN2"
"1124",0,1.15380260552633,0.988,0.736,0,"11-Proliferating Keratinocyte","H2AFZ"
"1125",0,1.14899793461799,0.953,0.712,0,"11-Proliferating Keratinocyte","TUBB"
"1126",0,1.14028265859691,0.558,0.048,0,"11-Proliferating Keratinocyte","CDC20"
"1127",0,1.0847216088753,0.631,0.032,0,"11-Proliferating Keratinocyte","TYMS"
"1128",0,1.08367474686881,0.643,0.115,0,"11-Proliferating Keratinocyte","MT1G"
"1129",0,1.06533085125622,0.908,0.428,0,"11-Proliferating Keratinocyte","CKS2"
"1130",0,1.05235703804555,0.765,0.193,0,"11-Proliferating Keratinocyte","SMC4"
"1131",0,1.04657458062613,0.972,0.675,0,"11-Proliferating Keratinocyte","MT2A"
"1132",0,1.03686425718435,0.822,0.266,0,"11-Proliferating Keratinocyte","PHGDH"
"1133",0,1.01573339245219,0.479,0.062,0,"11-Proliferating Keratinocyte","CCNB1"
"1134",0,1.0152206784312,0.84,0.423,0,"11-Proliferating Keratinocyte","MT1E"
"1135",0,1.00857766681706,0.981,0.794,0,"11-Proliferating Keratinocyte","HINT1"
"1136",0,0.984707998947035,0.91,0.388,0,"11-Proliferating Keratinocyte","LY6D"
"1137",0,0.980889177357243,0.956,0.694,0,"11-Proliferating Keratinocyte","SLC25A5"
"1138",0,0.975072310767884,0.527,0.019,0,"11-Proliferating Keratinocyte","BIRC5"
"1139",0,0.964151681008561,0.95,0.611,0,"11-Proliferating Keratinocyte","PLP2"
"1140",0,0.957454865991157,0.463,0.009,0,"11-Proliferating Keratinocyte","RRM2"
"1141",0,0.945359355899698,0.624,0.168,0,"11-Proliferating Keratinocyte","KRT16"
"1142",0,0.932066986429527,0.603,0.028,0,"11-Proliferating Keratinocyte","ZWINT"
"1143",0,0.91721456464608,1,0.984,0,"11-Proliferating Keratinocyte","PTMA"
"1144",0,0.903630325881759,0.498,0.005,0,"11-Proliferating Keratinocyte","PBK"
"1145",0,0.900442177127259,0.621,0.219,0,"11-Proliferating Keratinocyte","KRT17"
"1146",0,0.876649129206643,0.432,0.007,0,"11-Proliferating Keratinocyte","ASPM"
"1147",0,0.85588638968419,0.472,0.008,0,"11-Proliferating Keratinocyte","MKI67"
"1148",0,0.846413794816126,0.456,0.027,0,"11-Proliferating Keratinocyte","CDKN3"
"1149",0,0.844830520792229,0.879,0.488,0,"11-Proliferating Keratinocyte","DEK"
"1150",0,0.832059377875505,0.56,0.031,0,"11-Proliferating Keratinocyte","MAD2L1"
"1151",0,0.827297664083139,0.599,0.106,0,"11-Proliferating Keratinocyte","NMU"
"1152",0,0.824328947731865,0.878,0.496,0,"11-Proliferating Keratinocyte","RANBP1"
"1153",0,0.823645631892489,0.736,0.267,0,"11-Proliferating Keratinocyte","LGALS7"
"1154",0,0.821725576173482,0.436,0.012,0,"11-Proliferating Keratinocyte","CCNB2"
"1155",0,0.820688273045442,0.957,0.671,0,"11-Proliferating Keratinocyte","RAN"
"1156",0,0.799138461279946,0.745,0.261,0,"11-Proliferating Keratinocyte","IMPA2"
"1157",0,0.796540127896353,0.739,0.305,0,"11-Proliferating Keratinocyte","UBE2S"
"1158",0,0.794878983387085,0.919,0.405,0,"11-Proliferating Keratinocyte","LGALS7B"
"1159",0,0.788932780663453,0.779,0.313,0,"11-Proliferating Keratinocyte","JPT1"
"1160",0,0.788869531766547,0.886,0.376,0,"11-Proliferating Keratinocyte","DSP"
"1161",0,0.781431315633099,0.852,0.321,0,"11-Proliferating Keratinocyte","DSC3"
"1162",0,0.766082364745481,0.668,0.205,0,"11-Proliferating Keratinocyte","MCM7"
"1163",0,0.762330786844484,0.437,0.007,0,"11-Proliferating Keratinocyte","AURKB"
"1164",0,0.755050152397038,0.727,0.243,0,"11-Proliferating Keratinocyte","CRNDE"
"1165",0,0.743204487527501,0.594,0.074,0,"11-Proliferating Keratinocyte","CENPH"
"1166",0,0.743150253862632,1,0.992,0,"11-Proliferating Keratinocyte","RPLP1"
"1167",0,0.737816447323668,0.636,0.163,0,"11-Proliferating Keratinocyte","COL17A1"
"1168",0,0.737089798977925,0.844,0.388,0,"11-Proliferating Keratinocyte","MZT2A"
"1169",0,0.728843646284305,0.563,0.062,0,"11-Proliferating Keratinocyte","CENPU"
"1170",0,0.724585904304405,0.52,0.037,0,"11-Proliferating Keratinocyte","UBE2T"
"1171",0,0.72413730269157,0.708,0.212,0,"11-Proliferating Keratinocyte","RHOV"
"1172",0,0.715836134235213,0.987,0.869,0,"11-Proliferating Keratinocyte","HNRNPA1"
"1173",0,0.707697367257076,0.468,0.014,0,"11-Proliferating Keratinocyte","ANLN"
"1174",0,0.706498861082047,0.732,0.265,0,"11-Proliferating Keratinocyte","GGCT"
"1175",0,0.706289276639084,0.546,0.104,0,"11-Proliferating Keratinocyte","HMGB3"
"1176",0,0.699630486891321,0.853,0.381,0,"11-Proliferating Keratinocyte","HOPX"
"1177",0,0.698708479971239,0.507,0.034,0,"11-Proliferating Keratinocyte","PRC1"
"1178",0,0.687658972976521,0.835,0.412,0,"11-Proliferating Keratinocyte","H2AFV"
"1179",0,0.684477796255407,0.421,0.014,0,"11-Proliferating Keratinocyte","CENPA"
"1180",0,0.680930428762873,0.611,0.152,0,"11-Proliferating Keratinocyte","RRM1"
"1181",0,0.678010711129739,0.997,0.935,0,"11-Proliferating Keratinocyte","GAPDH"
"1182",0,0.673116664118406,0.658,0.166,0,"11-Proliferating Keratinocyte","GPSM2"
"1183",0,0.671385659752199,0.679,0.191,0,"11-Proliferating Keratinocyte","DNAJC9"
"1184",0,0.665232133821213,0.667,0.196,0,"11-Proliferating Keratinocyte","GJB3"
"1185",0,0.663037978512944,0.522,0.083,0,"11-Proliferating Keratinocyte","CKAP2"
"1186",0,0.66033749428849,0.592,0.108,0,"11-Proliferating Keratinocyte","SMC2"
"1187",0,0.656383577457303,0.666,0.226,0,"11-Proliferating Keratinocyte","FGFBP1"
"1188",0,0.654990510681036,0.738,0.284,0,"11-Proliferating Keratinocyte","H2AFX"
"1189",7.29493722197519e-303,0.974620666631161,0.833,0.464,2.44657604550604e-298,"11-Proliferating Keratinocyte","DUT"
"1190",1.37965479208169e-290,0.739324198060054,0.929,0.621,4.62708624168357e-286,"11-Proliferating Keratinocyte","MZT2B"
"1191",2.13814861531702e-287,0.833686097437235,0.889,0.506,7.17092282605023e-283,"11-Proliferating Keratinocyte","TUBA1C"
"1192",1.0595609988268e-286,0.693395460306209,0.913,0.592,3.55355567786531e-282,"11-Proliferating Keratinocyte","SNRPB"
"1193",1.21055016379645e-278,0.659292423441002,0.972,0.554,4.05994313934054e-274,"11-Proliferating Keratinocyte","SFN"
"1194",5.65608238847167e-274,0.658223083100499,0.775,0.347,1.89693691144563e-269,"11-Proliferating Keratinocyte","PMAIP1"
"1195",4.88601630215617e-273,0.690145110947075,0.912,0.506,1.63867214741714e-268,"11-Proliferating Keratinocyte","S100A16"
"1196",1.25390648161928e-259,0.68990404492152,0.745,0.339,4.20535155805473e-255,"11-Proliferating Keratinocyte","TPPP3"
